Name,Comment,Time,Likes,Reply Count
Art Anisha Studio,"Hey! The link for Pyscripter is not working. It says, &quot;we can&#39;t find the page you are looking for.&quot; Is there any other option?",2023-03-08T21:29:52Z,0,0
Study Hub,THANK YOU SO MUCH DIDI💝,2023-03-08T20:31:51Z,0,0
APN'S EDUCREATION,Thank you mam!,2023-03-08T16:02:48Z,0,0
Shobha Kangane,I am 8th class,2023-03-07T06:22:52Z,0,0
REAL VIBES TV,"Lmao, why every one on YouTube with this print hello world good God learning python is far more than this hello world",2023-03-06T18:58:23Z,0,0
sniper shot,Mony stark🤣🤣🤣🤣🤣,2023-03-05T15:38:46Z,1,0
CHILL YT,tony stark be like: that Mony is personal 🤣🤣🤣,2023-03-05T06:23:44Z,1,0
Head Shooter Gaming Zone,My name is also Aman,2023-03-05T05:23:10Z,1,0
Irshad Kasiri,thank you maam lots of love from pakistan and please continue advance level of python i am strickly waiting advance level so please................ once again thanks for this amazing video,2023-03-04T22:46:38Z,6,0
SUCCESSFULL MILLIONARE,Please provide python series from beginner to advanced level <br>Please humble request.............U r extraordinary,2023-03-04T16:01:47Z,1,0
Yogesh Patil,please make the video for machine learning,2023-03-04T15:02:43Z,1,0
Celebs Videopidia,But it does not help much a beginner...after read a blog this video is much helpful ...to understand practical one,2023-03-04T14:38:31Z,1,0
Shaik Tasleema,Tq so much mam really the videos are very very help full for btech students .,2023-03-03T17:26:22Z,1,0
Tricky online,thanks alott didi for this video thank you so muxh,2023-03-03T16:31:50Z,1,0
Mr,i am in 6th but i understand it clearly,2023-03-03T15:02:30Z,2,3
Stockoholic Guy,I have installed vs code so do I need to Install pi scripter for python programming. Can&#39;t we run python in vs code?,2023-03-03T06:48:32Z,0,0
tanuja pandey,45,2023-03-02T17:03:09Z,0,0
Pagal@aaa,Please come c++,2023-03-02T16:39:27Z,0,0
tanuja pandey,21 :08,2023-03-02T15:01:32Z,0,0
learn with HYK,Where are notes available please tell me.  I will thank ful to you,2023-03-02T10:05:05Z,0,0
Simran jeet singh,Nice.,2023-03-02T06:58:35Z,1,0
CONTRIVE CODE BRILLIANCE,"Didi aapne python ki jagah java bol diya <a href=""https://www.youtube.com/watch?v=vLqTf2b6GZw&amp;t=10m09s"">10:09</a>",2023-03-02T06:32:01Z,2,0
Asphalt ft.Speed_Demon,Didi i am in 11 tomorrow is my final exam of cs thanks for your help 🥺💕🧿✨💯,2023-03-01T21:01:34Z,1,0
Asphalt ft.Speed_Demon,"<a href=""https://www.youtube.com/watch?v=vLqTf2b6GZw&amp;t=1h06m54s"">1:06:54</a> didi Abhi is my name🥺💯💕",2023-03-01T20:52:58Z,1,0
Priyangu Chaudhary,Itna to mere teacher ne pure saal me nhi padhya.<br>Thanks a lot ma&#39;am 😊.,2023-03-01T12:18:57Z,1,0
Original comments,Thanks after watching this video i got an offer letter from NASA. Now tomorrow I have to go to the Space station for joining formalities.,2023-03-01T09:32:31Z,1,0
tech nation,I understand all the codes in python from this video but I think that I haven&#39;t understand abouut  colon (:) sign,2023-03-01T07:23:28Z,0,0
pristy singh,Thank you didi meri school ki computer exam me coding aayi thi full marks mila hai mujhe,2023-02-28T12:23:13Z,0,0
Sanjay R,"If I get teacher like this can learn anything, her voice is what holds me!",2023-02-28T11:23:55Z,0,0
Vincy._.jaiswal,Bro literraly i learn python,2023-02-28T04:53:44Z,0,0
conceptual deep physics,mam please make a video on SQL basic,2023-02-27T18:34:23Z,0,0
Golu Bhardwaj,Shot hard hai may nahi seekh paaoga 🤒🤒🤯😓,2023-02-27T11:14:02Z,0,0
Sandeep Rana,Yes Madam need Python for Machine Learning,2023-02-26T16:48:40Z,0,0
Aher dhiraj 2012,Thanks mam 👍🙏,2023-02-26T13:54:21Z,0,0
Fenax Pvt,iam in 9th class any one intrested to learn with me these coding and programs i need any friend,2023-02-26T08:37:33Z,0,0
something new!,Ma&#39; am plzz continue this python topic wise video. 🙏🙏🙏🙏,2023-02-26T06:10:57Z,0,0
Sanyam Sharma,really helpful,2023-02-26T05:52:25Z,0,0
RED__ FF,"<a href=""https://www.youtube.com/watch?v=vLqTf2b6GZw&amp;t=01h01m14s"">01:01:14</a>",2023-02-25T12:57:05Z,0,0
Tayyaba Parveen,Amazing,2023-02-25T06:19:46Z,0,0
FACTS FACTORY,It would be great if we get imp python topics for data science after doing this<br>Thank you...,2023-02-24T13:31:24Z,0,0
naveen kukkugol,Make a video on<br>Will chatGpt replace programmers,2023-02-23T18:35:08Z,0,0
廾ᎯℭҜξℜ'ֆ ᎶℌΘֆτ,"<a href=""https://www.youtube.com/watch?v=vLqTf2b6GZw&amp;t=15m00s"">15:00</a>",2023-02-23T14:17:28Z,0,0
PARMAR FAMILY,Thanks 👍👍,2023-02-23T13:01:25Z,0,0
PARMAR FAMILY,It is very useful 🙂,2023-02-23T13:01:17Z,0,0
Ayaan Ahmed,Need ai course,2023-02-23T07:04:22Z,0,0
python explorer,"<a href=""https://youtube.com/watch?v=Z_ZwVRc0gnE&amp;feature=shares"">https://youtube.com/watch?v=Z_ZwVRc0gnE&amp;feature=shares</a>.  More such amazing video",2023-02-22T17:28:10Z,0,0
𝙹𝚊𝚒 𝚜𝚑𝚛𝚎𝚎 𝚛𝚊𝚖,"<a href=""https://www.youtube.com/watch?v=vLqTf2b6GZw&amp;t=23m25s"">23:25</a>  mam if we write print(&quot; the sum is : &quot;,sum)",2023-02-22T16:52:05Z,0,0
APN ANIMATIC UNIVERSE,"I started this video with so much excitement, but when it comes to a laptop 😊 then sorry. I can&#39;t afford it . The motivation is broke in pieces.<br>                      <br><br>                      ..... Bye have a great time.",2023-02-22T15:51:43Z,0,0
sourav kumar,Mam please upload a series of machine learning using python🙏,2023-02-22T10:37:56Z,0,0
Amy Sughalia,Which laptop do you use didi?,2023-02-21T17:45:49Z,0,0
Movie_write,"Mam U are studying us python not Java at moment <a href=""https://www.youtube.com/watch?v=vLqTf2b6GZw&amp;t=10m10s"">10:10</a>",2023-02-21T14:36:14Z,0,1
Ram Upadhayay,Thank you so much didi,2023-02-21T05:27:33Z,0,0
Shreyas Shreyas,"1st Exercise<br>Name =&quot;Tony Stark&quot;<br>age=51<br>print(Name,&#39;his age is&#39;,age,&#39;he is genius&#39;,)",2023-02-20T17:41:09Z,0,1
Nikhil Pandey,Shraddha di u are the best basic teacher,2023-02-20T13:02:26Z,0,0
 LAKSHYA JEE 2024...,print(I love Tony stark )❤❤❤❤❤❤,2023-02-20T11:21:32Z,0,2
Learn with MD,Ma&#39;am please make full playlist for data science,2023-02-20T04:58:52Z,0,0
Baidurya Bhattacharya,Didi ap kya please tally sikhayengi?,2023-02-19T22:04:33Z,0,0
Harsh gaming 6,print ek function hai python ke aandar na ki Java ke aandar,2023-02-19T15:50:17Z,1,0
Almost nothing left,"My Calculator<br># Taking input<br><br>i = float(input(&#39;Enter your first number&#39;))<br>x = input(&#39;enter the operation(+,-,*,/,//,%,**)&#39;)<br>y = input(&#39;enter second number&#39;)<br><br># Calculating the input<br><br>if x == &#39;+&#39;:<br>    i += float(y)<br>elif x == &#39;-&#39;:<br>    i -= float(y)<br>elif x == &#39;**&#39;:<br>    i **= float(y)<br>elif x == &#39;*&#39;:<br>    i *= float(y)<br>elif x == &#39;/&#39;:<br>    i /= float(y)<br>elif x == &#39;//&#39;:<br>    i //= float(y)<br>elif x == &#39;%&#39;:<br>    i %= float(y)<br>else:<br>    print(&#39;You have entered invalid operation, Please try again&#39;)<br><br># Output<br><br>print(i)",2023-02-19T09:42:36Z,1,0
stunning forever,Plzzzzzzzzzzzzzzzzzzzzzzzzzzzz print formulas in python,2023-02-19T08:14:43Z,0,0
stunning forever,Please print formulas in python,2023-02-19T08:14:15Z,0,0
PARTIK AGRWAL,Didi Its is free ?,2023-02-19T03:58:13Z,0,1
Gagan Gogia,bhai kuch apna genuine laaoo -puri video cheated hai -&quot; Programming with Mosh &quot;.,2023-02-18T21:45:56Z,0,0
Azrexg,nice,2023-02-18T20:08:07Z,1,0
Aman Major,post a series on advanced django @shraddha,2023-02-18T16:51:46Z,0,0
ANIT KUMAR SINHA,Ya Please continue this series,2023-02-18T12:56:06Z,0,0
Soutam Das,we need python advance level.,2023-02-18T06:16:20Z,0,0
MANN JOSHI•,Bruhh! 💀You can do all of the coding in vs code tooo!😏,2023-02-17T18:39:16Z,1,0
Shubhabroto Ray,Didi you are using mac that&#39;s why it has fast processing,2023-02-17T16:47:39Z,0,0
eshal jiya. zareed,Mam tell me when there is showing that download python 3.11.2 <br>What can we do? Can we download it,2023-02-17T15:03:45Z,0,0
Aneel Chavhan,shrasha ji super | i  have confused some topics  but you clear my all cunfuse and doubts and i never seen a person who makes coding is too easy ...thank you,2023-02-17T10:26:57Z,0,0
ZK Programmer,New Videos for Python for beginner class,2023-02-17T05:58:27Z,0,0
gargi dubey,lol<br>watching this just a few days after aman bhaiya proposed didi<br>lol<br>thank you again for helping,2023-02-16T16:41:49Z,0,0
filmi fact,kai bar java bola didi 😂hota hai,2023-02-16T11:39:34Z,0,0
Hi Rick,Cool,2023-02-16T10:08:28Z,0,0
FLASH Ftw,Ma’am can I download  python on iPad 😢,2023-02-15T17:20:07Z,0,0
Utpal Patel,"which software use making while make a vedios ,,,,,,,,,,,,,,,,,,,,,,,,plssssss",2023-02-15T08:08:05Z,0,0
Isha shah,Di pls ml with Python ki series bnao,2023-02-14T17:27:28Z,0,0
SANDEEP,Please cover Python syllabus for Class 12,2023-02-14T16:30:01Z,0,0
PAJI ADDA,♥️♥️♥️♥️♥️,2023-02-14T16:26:26Z,0,0
Weebly Products,It&#39;s not even 10% of python. Let alone deep.. i don&#39;t recommend anyone learning through this because they seems lazy enough to even explain properly.,2023-02-13T19:35:25Z,0,0
Harshita Puri,"I am not a beginner , i have been doing it since 2017. I just wanted to know that what is meaning of float .",2023-02-13T16:14:33Z,0,0
Bodhit Singh,Congratulations shradhha di for your engagement ♥️,2023-02-13T14:08:47Z,452,20
LearnWithManojChahal,"Amazing Tutorial..<br><br>Power BI Step by step tutorial Free must watch<br><a href=""http://www.youtube.com/results?search_query=%23pbihindi"">#PBIHindi</a>",2023-02-12T22:10:27Z,0,0
Sonu fitness SF,Pheli ldki mili h jo detail m smjari h naa to naas pit rkha h YouTube pr sbne tm achi bchi ho gud job,2023-02-11T17:51:23Z,0,0
shweta meshram,after installing pYcharm  it is asking about licenses,2023-02-11T11:26:58Z,0,0
Ansh Mangla,"Java ,c++,python,c# are same<br>Int,string,Boolean,float",2023-02-10T13:55:59Z,0,0
DELITE,"Learn python 10min 10video with notes- <a href=""https://youtu.be/RTNjEYzM498"">https://youtu.be/RTNjEYzM498</a>",2023-02-10T13:21:44Z,0,0
DELITE,"Learn python 10min 10video - <a href=""https://youtu.be/RTNjEYzM498"">https://youtu.be/RTNjEYzM498</a>",2023-02-10T13:18:50Z,0,0
Kamala Lama,thank you so much for this video. You explain it very well.,2023-02-09T21:23:42Z,0,0
Ayush Varshney,"Shradhha Mam, this video helped a lot to start my journey of python ❤❤❤❤. But I want to learn more about python related to MACHINE LEARNING. <br>Please accept my request🙏🙏 and make some more videos for MACHINE LEARNING, DEEP LEARNING and AI . <br>Thanks Apna College❤",2023-02-09T19:16:53Z,2,0
Tha pa,excellent,2023-02-09T15:39:08Z,0,0
Vaishnavi Wadhale,"great clarity and understanding way of teaching,LOVE it....",2023-02-09T14:23:38Z,7,1
Liya,Please upload one shot video of css,2023-02-09T09:47:45Z,1,1
pony ace,python k liye ek full course banado please,2023-02-09T07:54:05Z,0,0
kavita bisht,Mere Android phone Mai python download nahi ho rha hai please solution 😕,2023-02-09T03:41:21Z,0,0
Belive in yourself,"<a href=""https://www.youtube.com/watch?v=vLqTf2b6GZw&amp;t=1h00m00s"">1:00:00</a>",2023-02-09T02:44:06Z,0,0
Belive in yourself,"<a href=""https://www.youtube.com/watch?v=vLqTf2b6GZw&amp;t=24m30s"">24:30</a>",2023-02-09T02:23:53Z,0,0
Arpan Panchal,Dear Shraddha you have very nicely explained the basic of Python. Kudos.!!! Keep up the good work. <br>Please prepare full tutorial on Python from beginner to advanced and also for its application in Data science and Machine Learning. <br>Thank you. :),2023-02-08T18:20:42Z,21,1
Siddhant,Hi. Do have any notes of python for preparation?,2023-02-08T17:58:42Z,0,1
Urdu Radio,ye channel world ka behtreen channel hay ..,2023-02-08T17:49:02Z,0,1
Anil Balmiki,"Please don&#39;t make confusion. You are saying java when you want to say Python. <br><br>There are many things that are not clear, like you are saying, ctrl instead of command key, which makes confusion. <br><br>I&#39;m sorry if you think I&#39;m wrong anywhere.",2023-02-08T16:23:08Z,0,0
The Dark Demigon tragic,"Py charm community download kar na hai ya , professional",2023-02-08T16:14:58Z,1,1
The Dark Demigon tragic,Py charm kya pc par dload kar sakte hai,2023-02-08T16:12:07Z,1,0
The Dark Demigon tragic,Py charm download karne ke baad lack kyu hota hai,2023-02-08T16:11:17Z,1,0
Technical Nik,Make Oops concept  also,2023-02-08T14:21:25Z,0,0
Bhaskar Reddy,plz do a viedo about python for data science amd ml,2023-02-08T13:32:11Z,0,1
Ronney Gopale,Where is notes,2023-02-08T11:21:45Z,0,0
Artful Antix,can we use vs code for writting code,2023-02-07T18:25:01Z,0,0
arham ali,maam the pyscripter isn&#39;t responding.,2023-02-07T13:18:02Z,0,1
Luke Hudson,Shraddha Didi I love you.. ahahahahah In a respectful Baji wala way.. You are great.,2023-02-07T10:07:12Z,0,0
Movlite Movie,"<a href=""https://youtube.com/shorts/yAqkjMZAS2g?feature=share"">https://youtube.com/shorts/yAqkjMZAS2g?feature=share</a>",2023-02-07T06:01:07Z,0,0
sagar yelave,Hello  I want to re-start my career in IT after 5 years of gap  which is the best language for me kindly help  me  .,2023-02-07T05:14:37Z,0,0
Mantu Sah,Thank you so much mam,2023-02-06T20:22:10Z,0,0
@Geetaswi,♥️👍,2023-02-06T19:28:16Z,0,0
Vrushali Patil,is it necessary to get certified even after completing this one shot lecture?,2023-02-06T13:15:27Z,0,0
Neha Singh,plz mam make videos of python for machine learning and data science,2023-02-06T01:44:08Z,0,0
Deepak Kumar,Thank you,2023-02-05T19:02:25Z,0,0
Series Tv,Can we start coding on a mobile phone,2023-02-05T13:37:57Z,0,0
Aryaman,the most productive 1hr 17 mi of my life,2023-02-05T13:17:35Z,1,0
Soham Singh rajput,There is a question can we write int like this :-<br>First= int(input(&quot;value :&quot;)),2023-02-05T11:23:17Z,0,0
Captain Delta Editz,Thanks a lot didi and all the staff behind apna college . Really help us out,2023-02-05T07:45:16Z,2,0
Veer Shinde,Mam make more Videos on Python,2023-02-05T03:56:46Z,0,1
Sweetan Gleam,👍✅,2023-02-04T11:10:45Z,0,0
Paridhi Jain,Di Please make video on Tkinter Library...,2023-02-04T09:44:35Z,0,0
UMA yadav,Bhadia,2023-02-04T09:25:05Z,0,0
Sweetan Gleam,"<a href=""https://www.youtube.com/watch?v=vLqTf2b6GZw&amp;t=30m25s"">30:25</a>",2023-02-04T07:25:00Z,0,0
Sweetan Gleam,"<a href=""https://www.youtube.com/watch?v=vLqTf2b6GZw&amp;t=30h25m00s"">30:25:00</a>",2023-02-04T07:24:35Z,0,0
Satya sanatan,Mam ! Thanks a lot i don&#39;t have any word to express my feelings and emotions for you .<br>Such a great educator.<br>I don&#39;t know python before this video but when I see it i continuosly seeing it completely and everything I understand in this video .<br>Such a great content 🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏<br>A big thanks from a rural background boy,2023-02-03T23:25:37Z,2,0
Dev,I am in 9th and I am proud to say that I have perfectly understood this whole course. Thank you so much Didi 🥳🥳,2023-02-03T17:05:42Z,49,17
Ankit Kumawat,Please send the video for masinlarning,2023-02-03T15:48:41Z,1,0
Prateek Mishra,This video is just a Hindi version of programming with mosh video on python  for beginners,2023-02-03T12:48:00Z,1,0
kranti Mohanty,Mam for data Science next I have to learn what skill,2023-02-03T08:32:13Z,0,0
Gayatri Patil,Can we run python program in visual  studio code software,2023-02-03T08:28:44Z,0,0
KAVISH KALIA,10 ke board ke baad sports ke saath kaise manage kuru btw i am arts waala,2023-02-02T17:17:21Z,0,0
That Meowing Cat,She basically covered up 1 whole year worth of 11th grade computer science syllabus in 1 hour 😂,2023-02-02T16:18:41Z,1,1
Darshil K,I am in class 10,2023-02-02T10:18:34Z,0,0
Chetan Sawarkar,"Hello ,Can you create Python in artificial intelligence course",2023-02-02T08:28:44Z,0,0
Darshil K,I can&#39;t download pyscripter as it is showing to complete the captcha but there isn&#39;t any captcha,2023-02-01T19:31:59Z,0,0
Jeel Mangukiya,"I want the full python course of @apnacollege . <br>But at youtube there is not available, so where am i get this full course by the apnacollege???",2023-02-01T15:38:43Z,0,0
Ruby Patra,It was an extremely informative video. But I&#39;m not sure when and how to utilize brackets (){}[].,2023-01-31T22:30:02Z,0,0
Abdul Hadi Salman,"Didi please make a course on Python from beginner to advanced. Plz, its a request from your fan didi.",2023-01-31T16:54:28Z,0,0
SH TALKS,Didi Apki nex python video abhi tak nahi aii,2023-01-31T16:17:11Z,0,0
Pasang999,I am students of commerce and also i want to learn this,2023-01-31T15:31:27Z,0,0
Vaishnavi Jadhao,Jiske pass laptop computer na ho wo kaha se sikhe,2023-01-31T12:26:29Z,0,1
Tushar Pal,"<a href=""https://www.youtube.com/watch?v=vLqTf2b6GZw&amp;t=1h03m54s"">1:03:54</a>",2023-01-31T12:10:49Z,0,0
Alone boy 🎸,Mam pycharm licence maang raha h kya karu ??,2023-01-31T10:25:51Z,0,0
Firoz Rentiya,please upload data strtucture in python,2023-01-30T07:28:44Z,0,0
Mahdi Hasan,Mis. You are the best lectureer i have ever seen in my life.,2023-01-30T06:19:55Z,0,0
